time,open,high,low,close,Plot,Plot,Plot,Plot,Upper,Basis,Lower,Upper,Basis,Lower,Conversion Line,Base Line,Lagging Span,Leading Span A,Leading Span B,Kumo Cloud Upper Line,Kumo Cloud Lower Line,Plot,Basis,Upper,Lower,DEMA,Basis,Upper,Lower,CCI,Smoothing Line,CRSI,Plot,Correlation,Plot,Detrended Price Oscillator,ADX,+DI,-DI,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,EOM,Elder Force Index,Fisher,Trigger,HV,Plot,Plot,KST,Signal
2011-09-29T00:00:00Z,4.81,4.82,4.81,4.82,5.354444444444443,5.8480952380952385,NaN,4.17356923076923,7.052217836366497,6.2950970813317015,5.537976326296906,7.052217836366497,6.2950970813317015,5.537976326296906,5.43,8.15,3,NaN,NaN,NaN,NaN,4.6306666666666665,5.696,6.2656,5.1264,4.75562434712463,6.65,8.5,4.8,-80.11029137789706,-60.57500006038822,NaN,-27.930460920421112,NaN,-20931527230,NaN,58.90630724777732,20.35853071183331,68.84443140171575,28.90072143284563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-11.003787070124787,-4.158656365052509,-0.6699135096470074,-0.07927381005200473,170.34864278441137,NaN,NaN,NaN,NaN
2011-10-03T00:00:00Z,4.85,4.87,4.83,4.87,5.266666666666666,5.656666666666666,NaN,4.250184615384615,6.850782229307617,6.159373549776301,5.467964870244986,6.850782229307617,6.159373549776301,5.467964870244986,5.43,7.4,2.95,NaN,NaN,NaN,NaN,4.594518518518519,5.539499999999999,6.09345,4.98555,4.720107730752798,6.65,8.5,4.8,-72.34071926554856,-71.68331650860803,NaN,-20.95661427032538,NaN,-26512905780,-3.3323809523809524,58.47989379981786,21.011851897971628,68.27968132886558,29.62895443452527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-10.61406409980429,-3.346162955759294,-1.174030456855869,-0.6699135096470074,143.71523689335106,NaN,NaN,NaN,NaN
2011-10-04T00:00:00Z,4.86,5.3,4.8,4.98,5.184444444444443,5.5128571428571425,NaN,4.230738461538465,6.7693200708995995,6.047052259321416,5.324784447743232,6.7693200708995995,6.047052259321416,5.324784447743232,5.43,6.845000000000001,3.08,NaN,NaN,NaN,NaN,4.689740740740739,5.3635,5.899850000000001,4.8271500000000005,4.742972787044716,6.390000000000001,7.98,4.8,-48.15191590369623,-69.70899753435387,NaN,-16.908920724579144,NaN,-23397400880,-2.9728571428571424,57.22733629934559,26.28707137536,62.737281439420805,31.29617643963917,NaN,NaN,NaN,NaN,31.29617643963917,NaN,31.29617643963917,NaN,-10.112887013578577,-0.6285141818222457,-1.386191658148451,-1.174030456855869,145.13122670665675,NaN,NaN,NaN,NaN
2011-10-05T00:00:00Z,4.92,6.25,4.8,4.92,5.0955555555555545,5.342380952380952,NaN,4.247723076923079,6.879754979330218,5.939713948909852,4.999672918489487,6.879754979330218,5.939713948909852,4.999672918489487,5.525,6.845000000000001,3.3,NaN,NaN,NaN,NaN,4.8071111111111104,5.2395000000000005,5.763450000000001,4.71555,4.7454875115897535,5.525,6.25,4.8,10.030758973892576,-53.15337089159304,NaN,-14.385338463247848,NaN,-20326903460,-2.7457142857142856,54.48131526730109,34.22089720553829,50.04942757722442,30.86660876206558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.783506385500313,-1.5134692987047902,-1.1109993429012477,-1.386191658148451,144.3799821283652,NaN,NaN,NaN,NaN
2011-10-06T00:00:00Z,4.88,4.99,4.8,4.8,4.997777777777777,5.218571428571429,NaN,4.329876923076923,6.715206690677719,5.83116976329939,4.947132835921061,6.715206690677719,5.83116976329939,4.947132835921061,5.525,6.845000000000001,3.3,NaN,NaN,NaN,NaN,4.853851851851853,5.181000000000001,5.699100000000001,4.662900000000001,4.7108774348349876,5.525,6.25,4.8,-68.12137524432082,-51.738708563514024,NaN,-13.78398415875351,NaN,-16392759090,-2.5809523809523816,51.93143859468833,33.2713784482135,48.660718508829426,29.980288255626178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.283964262401658,-4.226005959518393,-1.1767615792124122,-1.1109993429012477,144.13292353494148,NaN,NaN,NaN,NaN
2011-10-07T00:00:00Z,4.8,4.81,4.59,4.61,4.837777777777777,5.1538095238095245,NaN,4.421846153846152,6.554501115720897,5.714867881080401,4.875234646439904,6.554501115720897,5.714867881080401,4.875234646439904,5.42,6.74,3.3,NaN,NaN,NaN,NaN,4.788481481481481,5.135000000000002,5.648500000000002,4.621500000000002,4.623891888318537,5.42,6.25,4.59,-96.56721206288132,-55.030092700510885,NaN,-17.52002986297837,NaN,-18862378980,-2.486190476190476,49.7884795287394,32.15871305499909,50.225603232184135,28.580910461953835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-8.916677015189128,-6.19109082244433,-1.4553755799170296,-1.1767615792124122,144.51262030837646,NaN,NaN,NaN,NaN
2011-10-08T00:00:00Z,4.57,4.57,3.99,3.99,4.7477777777777765,5.080476190476192,NaN,4.388646153846157,6.43026466072538,5.550594749548934,4.670924838372488,6.43026466072538,5.550594749548934,4.670924838372488,5.12,6.245,3.35,NaN,NaN,NaN,NaN,4.485629629629629,5.078000000000002,5.5858000000000025,4.570200000000002,4.3444654630152675,5.12,6.25,3.99,-163.4543034091567,-73.25280952923251,NaN,-25.054633631564858,NaN,-21331998870,-2.819523809523809,48.39260981726389,29.195496795447774,54.51475309487503,24.55342463823618,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.315051280561361,-10.266649276380855,-1.8232395452860664,-1.4553755799170296,149.36658246614303,NaN,NaN,NaN,NaN
2011-10-09T00:00:00Z,3.89,3.89,3.89,3.89,4.633333333333333,5.021428571428574,NaN,4.417384615384612,6.204145788698314,5.392442868639512,4.58073994858071,6.204145788698314,5.392442868639512,4.58073994858071,5.07,6.195,3.35,NaN,NaN,NaN,NaN,4.103851851851853,5.030000000000003,5.533000000000004,4.527000000000003,4.115453932300565,5.07,6.25,3.89,-187.5757096961078,-101.13756828771483,NaN,-33.398839245171295,NaN,-23801618760,-2.7076190476190463,47.18991956899323,28.735581689515165,55.231279766618584,23.966799067466084,23.966799067466084,NaN,23.966799067466084,NaN,NaN,NaN,NaN,NaN,-14.29873534966541,-8.95712795118359,-2.2255241005985287,-1.8232395452860664,87.78343460637764,NaN,NaN,NaN,NaN
2011-10-10T00:00:00Z,3.99,4.51,3.99,4.51,4.598888888888889,5.005238095238098,NaN,4.4941538461538455,6.162933318726766,5.308400690673844,4.453868062620923,6.162933318726766,5.308400690673844,4.453868062620923,5.07,5.9350000000000005,2.47,NaN,NaN,NaN,NaN,3.9809629629629626,5.012,5.5132,4.5108,4.183068395351134,5.07,6.25,3.89,-107.3595026821075,-124.61562061891485,NaN,-33.904365990194556,NaN,-20594204420,-1.8399999999999999,45.027080729846915,35.51788843824681,49.97486302481366,34.42721424624095,NaN,NaN,NaN,NaN,34.42721424624095,NaN,34.42721424624095,NaN,-13.29647890251557,4.0581760418426285,-2.1194847473672254,-2.2255241005985287,129.62532859558453,NaN,NaN,NaN,NaN
2011-10-11T00:00:00Z,3.98,4.1,3.98,4.1,4.518888888888888,4.9685714285714315,NaN,4.421384615384618,6.0683942758572975,5.1933149106096685,4.31823554536204,6.0683942758572975,5.1933149106096685,4.31823554536204,5.07,5.07,2.5,NaN,NaN,NaN,NaN,3.965666666666666,4.971,5.468100000000001,4.4739,4.0918189158894505,5.07,6.25,3.89,-132.42200213883845,-137.47574599781836,NaN,-37.35225056167152,NaN,-20374088320,-2.1033333333333344,43.03018416991201,32.656703742732766,46.10107272907079,31.35514299455717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.533319748537505,-1.0948205355634633,-2.1092108153644036,-2.1194847473672254,138.8720273082992,NaN,NaN,NaN,NaN
2011-10-12T00:00:00Z,3.95,3.99,3.93,3.93,4.414444444444444,4.921428571428574,NaN,4.30504615384615,5.8945706335601855,5.072999204837319,4.251427776114452,5.8945706335601855,5.072999204837319,4.251427776114452,5.07,5.07,3,NaN,NaN,NaN,NaN,3.9699259259259256,4.922499999999999,5.41475,4.43025,3.9725464923983953,5.07,6.25,3.89,-129.5519776362258,-144.07269911248724,NaN,-41.88389933202931,NaN,-17120903240,-2.1114285714285717,41.236845231357165,31.772588084840773,45.64924272629634,30.15365586204615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-13.57643367524751,-2.869703209054391,-2.2281804226897775,-2.1092108153644036,139.19195517475168,NaN,NaN,NaN,NaN
2011-10-13T00:00:00Z,3.93,3.97,3.93,3.97,4.302222222222222,4.87714285714286,NaN,4.177507692307692,5.715365947370059,4.967951661519479,4.2205373756689,5.715365947370059,4.967951661519479,4.2205373756689,5.07,5.07,2.99,NaN,NaN,NaN,NaN,3.9439259259259263,4.837999999999999,5.3218,4.3542,3.9089102816681844,5.07,6.25,3.89,-116.27278584938966,-134.63639560053383,NaN,-42.21143975784891,NaN,-18272812760,-1.8780952380952383,39.57160193127053,31.556109003344734,45.33821656405893,30.825321669114928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.519536633231905,-1.8333355163323348,-2.402874362836603,-2.2281804226897775,139.1764168058771,NaN,NaN,NaN,NaN
2011-10-14T00:00:00Z,4.05,4.05,4.05,4.05,4.205555555555556,4.800476190476194,NaN,4.050338461538464,5.5692005510212415,4.880527693755719,4.191854836490197,5.5692005510212415,4.880527693755719,4.191854836490197,4.44,5.07,2.5,NaN,NaN,NaN,NaN,3.925074074074074,4.757499999999999,5.23325,4.28175,3.899426695534122,5.07,6.25,3.89,-94.1767318308219,-115.95660002747665,NaN,-41.83380254080098,NaN,-15651003990,-1.6066666666666665,37.86756322140953,32.54599630989298,44.682500992884144,32.22900170331745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6384263661354797,-0.46311601217057796,-2.300957298262564,-2.402874362836603,138.91535587355378,NaN,NaN,NaN,NaN
2011-10-17T00:00:00Z,3.92,3.92,3.92,3.92,4.107777777777778,4.71761904761905,NaN,3.912553846153844,5.434854437317953,4.789048865778984,4.143243294240015,5.434854437317953,4.789048865778984,4.143243294240015,4.35,5.07,2.43,NaN,NaN,NaN,NaN,3.9092592592592594,4.6674999999999995,5.13425,4.200749999999999,3.852580132586958,5.07,6.25,3.89,-97.73744558219349,-114.03218860749386,NaN,-41.99436539336273,NaN,-18500037810,-1.5928571428571425,36.476283514479846,31.74259679423997,46.048016169813714,31.123775194898442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.6539069537378397,-0.5871280104319238,-2.3777099636421033,-2.300957298262564,138.9518129202567,NaN,NaN,NaN,NaN
2011-10-20T00:00:00Z,2.22,2.29,2.22,2.24,3.8444444444444437,4.551904761904764,NaN,3.534246153846153,5.467507321518439,4.5462823071333665,3.625057292748294,5.467507321518439,4.5462823071333665,3.625057292748294,3.3950000000000005,4.235,2.37,NaN,NaN,NaN,NaN,3.3974814814814813,4.4935,4.942850000000001,4.04415,3.220495126997294,4.235,6.25,2.22,-242.81719462601743,-136.11122710492967,NaN,-54.03726687481406,NaN,-17880228090,-3.102380952380952,36.984825950330986,23.55428777875905,59.96545079129245,21.068582945649496,21.068582945649496,NaN,21.068582945649496,NaN,NaN,NaN,NaN,NaN,0.31817006935545983,-15.376612260370216,-2.6303029089245475,-2.3777099636421033,337.75013170200566,NaN,NaN,-372.0200417549538,NaN
2011-10-21T00:00:00Z,2.22,2.27,2.22,2.27,3.653333333333333,4.38761904761905,NaN,3.183600000000002,5.168596028924372,4.329493515977807,3.490391003031242,5.168596028924372,4.329493515977807,3.490391003031242,3.365,4.235,2.25,NaN,NaN,NaN,NaN,2.7059629629629627,4.3229999999999995,4.7553,3.8907,2.7875409183400173,4.235,6.25,2.22,-205.76471540765922,-151.35377465921633,NaN,-64.10026466293259,NaN,-14465119160,-2.948571428571429,37.45704392647847,23.363393260667582,59.47946386872184,21.555948444226104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2768511652797246,-13.002253334631614,-2.9659893598233893,-2.6303029089245475,341.2130810099669,NaN,NaN,-398.47470091706,NaN
2011-10-24T00:00:00Z,2.99,2.99,2.92,2.92,3.5455555555555547,4.256190476190478,NaN,3.016030769230771,5.094448299917544,4.195256038265636,3.296063776613727,5.094448299917544,4.195256038265636,3.296063776613727,3.365,4.235,2.59,NaN,NaN,NaN,NaN,2.2961851851851844,4.1665,4.583150000000001,3.7498500000000003,2.72374858806576,4.235,6.25,2.22,-126.58542651081801,-153.416302791502,NaN,-67.82044698212154,NaN,-11476430420,-2.2338095238095246,36.54443605970471,31.919801004649184,52.83863558955163,31.434381577798334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.32572056185536474,-5.151788572541385,-2.3879370201017953,-2.9659893598233893,383.0354423638914,NaN,NaN,-404.6431171638109,NaN
2011-10-25T00:00:00Z,2.66,2.72,2.66,2.72,3.346666666666666,4.09761904761905,NaN,2.8436000000000012,4.916028498679436,4.054755463192718,3.1934824277060003,4.916028498679436,4.054755463192718,3.1934824277060003,3.16,4.235,3,NaN,NaN,NaN,NaN,2.2097777777777776,4.0625,4.46875,3.65625,2.6187715531676043,4.235,6.25,2.22,-133.79863618130747,-161.34068366159914,NaN,-70.93035940961,NaN,-14814413430,-2.360476190476192,35.95918299255651,30.591543935373398,54.80112951818687,30.17522458545818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.087543089452721,-8.138656595321182,-1.9672120458439493,-2.3879370201017953,383.671841995805,NaN,NaN,-412.03384073254193,NaN
2011-10-26T00:00:00Z,2.72,3,2.67,2.69,3.1899999999999986,3.9971428571428604,NaN,2.698584615384619,4.7659244843505055,3.9247787524124593,3.083633020474413,4.7659244843505055,3.9247787524124593,3.083633020474413,3.1350000000000002,4.235,2.75,NaN,NaN,NaN,NaN,2.3579259259259264,3.9509999999999996,4.3461,3.5559,2.544835388706081,4.235,6.25,2.22,-110.75661595844687,-163.9445177368498,NaN,-73.5633059856661,NaN,-12063590210,-2.331428571428574,34.92531669448063,33.51150812442156,51.851878546430974,29.981225233004835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.4596810961357494,-8.125715536132452,-1.6005113569388933,-1.9672120458439493,366.32150049091143,NaN,NaN,-427.93419535418667,NaN
2011-10-28T00:00:00Z,3.07,4.36,3.07,4.2,3.219999999999999,3.962857142857146,NaN,2.809200000000001,5.042021458545991,3.9509902998017488,2.8599591410575074,5.042021458545991,3.9509902998017488,2.8599591410575074,3.2900000000000005,4.235,2.77,NaN,NaN,NaN,NaN,2.9732222222222227,3.9199999999999995,4.311999999999999,3.5279999999999996,3.046922827902463,4.235,6.25,2.22,-5.729267818993864,-116.52693237544509,NaN,-64.59617004897552,NaN,-11703321410,-0.8052380952380975,32.793191749879774,44.380229924064366,40.092746986969374,48.07615772425399,NaN,NaN,NaN,NaN,48.07615772425399,NaN,48.07615772425399,NaN,3.71383798370258,18.5708992142579,-0.9619530969043422,-1.6005113569388933,461.5811410577494,NaN,NaN,-410.06704577693694,NaN
2011-10-29T00:00:00Z,3.69,4.4,3.69,3.95,3.2177777777777767,3.9214285714285744,NaN,2.8929538461538455,5.074824028404732,3.9508959855349155,2.826967942665098,5.074824028404732,3.9508959855349155,2.826967942665098,3.3100000000000005,4.235,2.66,6.81,NaN,NaN,NaN,3.6154444444444445,3.876499999999999,4.264149999999999,3.4888499999999993,3.324381875872049,4.235,6.25,2.22,11.959436028858281,-72.9821020881416,NaN,-54.13182389200894,NaN,-11343052610,-1.0185714285714313,30.85999236579355,40.73549940763009,36.32137322837909,45.95849867624319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.713467028543473,12.759612719363915,-0.2565122871793417,-0.9619530969043422,462.3824050417662,NaN,NaN,-394.55855101326773,NaN
2011-10-30T00:00:00Z,3.85,3.85,3.2,3.5,3.1566666666666654,3.858571428571432,NaN,2.9544307692307674,5.069488749304902,3.9079535107220664,2.746418272139231,5.069488749304902,3.9079535107220664,2.746418272139231,3.3100000000000005,4.235,2.72,6.8774999999999995,NaN,NaN,NaN,3.973555555555555,3.807999999999999,4.188799999999999,3.427199999999999,3.364980391537702,4.235,6.25,2.22,-31.87990935268946,-54.04099865651589,NaN,-47.520321533617555,NaN,-10982783810,-1.4214285714285744,28.87472668836529,36.79779464368499,39.12581984565231,42.34302383085299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6390068330064524,3.4551497951690653,0.16730857367248914,-0.2565122871793417,467.46259273193925,NaN,NaN,-383.1063277749313,NaN
2011-10-31T00:00:00Z,3.25,3.55,3.2,3.3,3.0877777777777764,3.783809523809527,NaN,2.909292307692311,4.965434891092136,3.850053176367584,2.734671461643032,4.965434891092136,3.850053176367584,2.734671461643032,3.3100000000000005,4.235,3.19,6.84,NaN,NaN,NaN,3.9404074074074065,3.723999999999999,4.096399999999999,3.351599999999999,3.3243642259022117,4.235,6.25,2.22,-41.02990608864391,-35.487252637983175,NaN,-45.29692712053567,NaN,-14652409150,-1.57714285714286,27.0312657021819,35.09296258421536,37.31313099644846,40.806528222151066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.086317227940951,0.9902985935734829,0.36785647774372265,0.16730857367248914,467.6412761795258,NaN,NaN,-382.0050052799732,-398.31586952974027
2011-11-01T00:00:00Z,3.32,3.33,3.32,3.33,3.208888888888888,3.7052380952380988,NaN,2.8921230769230775,4.810367845679911,3.800524302427814,2.790680759175717,4.810367845679911,3.800524302427814,2.790680759175717,3.3100000000000005,4.235,3.42,6.84,NaN,NaN,NaN,3.6728888888888886,3.6444999999999985,4.008949999999999,3.280049999999999,3.3081953108594098,3.6050000000000004,4.99,2.22,-35.16430887120531,-20.36879122053487,NaN,-41.606970823759674,NaN,-19462707590,-1.4704761904761936,25.3194805007259,34.943523430403616,37.15423752289818,41.15148201707068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.307639871019312,1.0150150256344153,0.4408874454090536,0.36785647774372265,467.85617104552614,NaN,NaN,-382.0064306421974,-399.42546829498957
2011-11-04T00:00:00Z,3.27,3.55,3.21,3.55,3.3511111111111096,3.6400000000000032,NaN,2.9148000000000014,4.753524033980624,3.7766648450537366,2.7998056561268494,4.753524033980624,3.7766648450537366,2.7998056561268494,3.5300000000000002,4.235,3.04,6.84,NaN,NaN,NaN,3.483185185185185,3.5819999999999985,3.9401999999999986,3.223799999999999,3.37791939279764,3.5149999999999997,4.81,2.22,-16.295017217938288,-22.481941100323766,NaN,-34.80603789761072,NaN,-20781312870,-1.1676190476190502,23.620020220737956,36.413969251790924,35.318586879258966,43.740693920908086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.464838392543948,4.549702665886637,0.3968093767442681,0.4408874454090536,315.1320915156271,8.522796867087116,NaN,-348.12536317199425,-393.8310974344267
2011-11-05T00:00:00Z,3.21,3.21,3,3,3.3599999999999985,3.554285714285718,NaN,2.8662769230769216,4.691870034606627,3.7026967645724285,2.7135234945382303,4.691870034606627,3.7026967645724285,2.7135234945382303,3.5300000000000002,4.235,2.93,6.79,NaN,NaN,NaN,3.273148148148149,3.5014999999999987,3.851649999999999,3.151349999999999,3.231426029526202,3.3950000000000005,4.57,2.22,-53.02200381858567,-35.47822906981255,NaN,-24.42069481363268,NaN,-22099918150,-1.5519047619047637,22.14148196678497,33.52820752299469,35.54549439534115,39.10810723965307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0689402358872595,-4.233340572097165,0.18749935178696833,0.3968093767442681,338.36078331508827,5.780761555235385,NaN,-324.1561732356663,-384.88810366463287
2011-11-06T00:00:00Z,2.95,2.95,2.95,2.95,3.385555555555554,3.4752380952380983,NaN,2.8310153846153834,4.531267301453452,3.6310113584226733,2.7307554153918945,4.531267301453452,3.6310113584226733,2.7307554153918945,3.535,4.235,2.93,6.415,NaN,NaN,NaN,3.080185185185185,3.449499999999999,3.7944499999999994,3.1045499999999993,3.1104132358514334,3.365,4.51,2.22,-61.10952577232399,-41.32415235373945,NaN,-17.35517778837486,NaN,-23418523430,-1.4376190476190498,20.845576567096046,33.270077653958374,36.04172232757166,38.70676327156922,38.70676327156922,NaN,38.70676327156922,NaN,NaN,NaN,NaN,NaN,5.0689402358872595,-5.081349061797565,-0.18805985383548407,0.18749935178696833,307.0540961375051,1.1357503450615436,NaN,-311.03152096699944,-373.6656236906837
2011-11-08T00:00:00Z,3.08,3.08,3.08,3.08,3.428888888888888,3.431904761904765,NaN,2.841876923076927,4.414764434919643,3.5785340861919424,2.7423037374642414,4.414764434919643,3.5785340861919424,2.7423037374642414,3.6750000000000003,4.235,2.98,6.1375,NaN,NaN,NaN,2.950777777777778,3.408999999999999,3.749899999999999,3.068099999999999,3.073348518465524,3.365,4.51,2.22,-39.8889600683321,-41.0959631496771,NaN,-15.167225817612916,NaN,-21052413870,-1.1761904761904782,19.418168912472503,34.67821177385468,35.28117028187768,40.418815874818954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0689402358872595,-3.4738168950121993,-0.5608319284545331,-0.18805985383548407,304.2424056433725,2.2858382151992833,NaN,-291.2556555830999,-358.4791192716741
2011-11-09T00:00:00Z,3.09,3.3,3.09,3.3,3.328888888888888,3.4038095238095267,NaN,2.898646153846155,4.348614344219069,3.5520070303641385,2.755399716509208,4.348614344219069,3.5520070303641385,2.755399716509208,3.6750000000000003,4.235,3.3,6.1850000000000005,NaN,NaN,NaN,2.9797037037037035,3.348499999999999,3.6833499999999995,3.0136499999999993,3.129093158599921,3.3100000000000005,4.4,2.22,-14.814814814814618,-37.02606433839895,NaN,1.299723823224843,NaN,-25610664060,-0.7976190476190501,18.34499926808457,37.097326786124945,33.974573953193705,43.304932250464184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.7053473561228,-1.1276552767247443,-0.7958762476628741,-0.5608319284545331,305.44263953548034,3.5708514165485976,NaN,-269.74191230437987,-342.88743777472325
2011-11-10T00:00:00Z,3.25,3.3,2.95,3.3,3.2566666666666655,3.3461904761904786,NaN,2.9607692307692295,4.314952943275086,3.528006360805649,2.7410597783362114,4.314952943275086,3.528006360805649,2.7410597783362114,3.4000000000000004,3.6050000000000004,3.3,6.1850000000000005,NaN,NaN,NaN,3.1127037037037026,3.3084999999999996,3.63935,2.9776499999999997,3.1716060019419383,3.3100000000000005,4.4,2.22,-16.213531967721686,-37.00976728835563,NaN,15.050475144994849,NaN,-24348456060,-0.6971428571428606,17.09138641336533,34.88395573783877,34.33407434637509,43.304932250464184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.570126508502267,-0.9665616657640665,-0.878679096519777,-0.7958762476628741,142.27203072724691,0.8634135598946635,NaN,-253.90744560886708,-327.2595371742343
2011-11-11T00:00:00Z,3.3,3.3,3.3,3.3,3.2344444444444433,3.3080952380952406,NaN,3.0215384615384626,4.214543393522843,3.506291469300349,2.798039545077855,4.214543393522843,3.506291469300349,2.798039545077855,3.25,3.515,3.2,6.08,NaN,NaN,NaN,3.250259259259259,3.2769999999999997,3.6047,2.9492999999999996,3.203949981603152,3.3100000000000005,4.4,2.22,6.479250334672166,-25.109516457704068,NaN,13.374365131928238,NaN,-21527938020,-0.6628571428571464,15.927317333983176,34.88395573783876,34.3340743463751,43.304932250464184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0200800257009,-0.8284814277977713,-0.5317732794283491,-0.878679096519777,140.74662465382616,2.4094169053452275,NaN,-235.74898974258258,-310.88649961508446
2011-11-12T00:00:00Z,3.35,3.35,3.35,3.35,3.2399999999999984,3.2804761904761923,NaN,3.052338461538465,4.138833299262465,3.4914065674622203,2.843979835661976,4.138833299262465,3.4914065674622203,2.843979835661976,3.25,3.3950000000000005,3.27,5.6825,NaN,NaN,NaN,3.345777777777777,3.246,3.5706,2.9214,3.246492129322202,3.3100000000000005,4.4,2.22,20.909143418240944,-8.705782619591082,NaN,14.745918224559027,NaN,-18707419980,-0.5714285714285743,14.946169132356385,35.521336516976135,33.99799927753726,44.073921817810586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.107241973576992,-0.6901983666838039,-0.03991885761255565,-0.5317732794283491,125.14880871155634,2.467729300228658,NaN,-222.673136920938,-293.1829586863028
2011-11-13T00:00:00Z,3.35,3.35,3.35,3.35,3.2422222222222206,3.2509523809523833,NaN,3.081046153846156,4.060623333943181,3.4779392753229614,2.8952552167027417,4.060623333943181,3.4779392753229614,2.8952552167027417,3.25,3.365,3.48,5.6325,NaN,NaN,NaN,3.387629629629629,3.211,3.5321000000000002,2.8899,3.277859418689507,3.3100000000000005,4.4,2.22,29.379384102419287,5.147886214559198,NaN,17.823617318217877,NaN,-15886901940,-0.508571428571432,14.03510294513151,35.521336516976135,33.997999277537254,44.073921817810586,NaN,NaN,NaN,NaN,44.073921817810586,NaN,44.073921817810586,NaN,5.979837857161365,-0.591598600014689,0.4434102338222259,-0.03991885761255565,120.25097553909437,3.0878430576579223,NaN,-205.08560732315482,-273.5250894286314
2011-11-14T00:00:00Z,2.95,2.95,2.47,2.47,3.122222222222221,3.1757142857142875,NaN,3.0316615384615404,4.082360711383735,3.3819450586255364,2.6815294058673382,4.082360711383735,3.3819450586255364,2.6815294058673382,2.91,3.365,3.56,5.5025,NaN,NaN,NaN,3.135666666666667,3.1385000000000005,3.452350000000001,2.8246500000000005,2.984020107137001,3.3100000000000005,4.4,2.22,-95.06601366237095,-10.902353554952068,NaN,3.9945641443589963,NaN,-18018900840,-1.3138095238095269,14.505597074183077,29.606076444036034,44.989111602974695,34.517478867936674,34.517478867936674,NaN,34.517478867936674,NaN,NaN,NaN,NaN,NaN,-2.066345908046122,-23.5630845142983,0.1816775715497851,0.4434102338222259,212.31494113403642,-0.916580335490897,NaN,-205.30987981646243,-257.6567023891279
2011-11-15T00:00:00Z,2.99,3,2.5,2.5,3.066666666666665,3.1080952380952405,NaN,2.9728307692307707,4.034324378619768,3.29795029113739,2.5615762036550116,4.034324378619768,3.29795029113739,2.5615762036550116,2.91,3.3100000000000005,3.47,5.07,NaN,NaN,NaN,2.7757037037037033,3.1515000000000004,3.466650000000001,2.8363500000000004,2.786202143457918,3.3100000000000005,4.4,2.22,-98.49409849409803,-27.358466860227338,NaN,-8.436929350680565,NaN,-17108632640,-1.2052380952380988,14.826379173071924,27.639683467651952,40.603538911835344,35.03463269005063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.8120735407793456,-19.779751247398547,-0.23586306995268072,0.1816775715497851,205.9287972592826,1.4604255473411296,NaN,-217.10884774326442,-245.7625551121943
2011-11-16T00:00:00Z,2.51,3,2.51,3,3.072222222222221,3.1442857142857172,NaN,2.9905538461538494,4.0323107516679695,3.269574072933829,2.506837394199689,4.0323107516679695,3.269574072933829,2.506837394199689,2.91,3.3100000000000005,3.45,5.07,NaN,NaN,NaN,2.6039259259259255,3.188,3.5068000000000006,2.8692,2.8281505609649877,3.4350000000000005,4.4,2.47,-77.41620137988045,-44.13755720313786,NaN,-14.303387654801211,NaN,-19805091040,-0.6400000000000032,15.124248264897282,25.149000534753398,36.94464963760221,43.10025855714512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4260406451305048,-16.552882021341613,-0.6606129646725614,-0.23586306995268072,220.64635525433116,1.6530454889519994,NaN,-204.4202278728069,-233.91685587950627
